ticker,period_end,available_at,revenue,revenue_growth,operating_margin,accession,prior_accession,revenue_tag,derivation,subtract_accession,operating_accession
NOW,2024-03-31,2024-05-07,2603000000,0.24188931297709915,0.12754514022281982,0001373715-24-000169,0001373715-23-000166,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-24-000169
CRM,2024-04-30,2024-05-31,9133000000,0.10743300594155447,0.1871236176502792,0001108524-24-000009,0001108524-23-000023,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-24-000009
CRWD,2024-04-30,2024-06-06,921036000,0.32986225418002246,0.007530650267741978,0001535527-24-000013,0001535527-23-000014,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-24-000013
MDB,2024-04-30,2024-06-01,450561000,0.2234196806777451,-0.21791943821147414,0001441816-24-000111,0001441816-23-000087,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001441816-24-000111
SNOW,2024-04-30,2024-06-01,828709000,0.3289132920354265,-0.4206205073192158,0001640147-24-000135,0001640147-23-000102,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-24-000135
VEEV,2024-04-30,2024-06-05,650345000,0.23563387640716282,0.23859951256640707,0001393052-24-000024,0001393052-23-000034,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-24-000024
WDAY,2024-04-30,2024-05-30,1990000000,0.18149131514826222,0.032160804020100506,0001327811-24-000093,0001327811-23-000078,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-24-000093
ZS,2024-04-30,2024-06-08,553201000,0.32091929321872015,-0.0054464832854604385,0001713683-24-000075,0001713683-23-000059,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001713683-24-000075
ADBE,2024-05-31,2024-06-27,5309000000,0.10236710963455153,0.35505744961386326,0000796343-24-000150,0000796343-23-000153,Revenues,direct_quarter,,0000796343-24-000150
DDOG,2024-06-30,2024-08-10,645279000,0.26659404074902837,0.019554332312069662,0001561550-24-000112,0001561550-23-000039,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001561550-24-000112
HUBS,2024-06-30,2024-08-08,637230000,0.20427941293197627,-0.03756100623008961,0000950170-24-092843,0000950170-23-037236,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0000950170-24-092843
NET,2024-06-30,2024-08-02,400996000,0.2998502401991612,-0.0865295414418099,0001477333-24-000070,0001477333-23-000056,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001477333-24-000070
NOW,2024-06-30,2024-07-26,2627000000,0.221860465116279,0.09135896459840122,0001373715-24-000272,0001373715-23-000325,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-24-000272
CRM,2024-07-31,2024-08-30,9325000000,0.08392421248401716,0.1912064343163539,0001108524-24-000022,0001108524-23-000040,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-24-000022
CRWD,2024-07-31,2024-08-30,963872000,0.3174381446258061,0.014169931277182033,0001535527-24-000020,0001535527-23-000020,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-24-000020
MDB,2024-07-31,2024-08-31,478109000,0.1281716695257804,-0.14942199372946335,0001441816-24-000188,0001441816-23-000168,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001441816-24-000188
SNOW,2024-07-31,2024-08-30,868823000,0.2890204712633788,-0.4089475071447234,0001640147-24-000207,0001640147-23-000199,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-24-000207
VEEV,2024-07-31,2024-09-05,676181000,0.14563259773815074,0.24621661951459742,0001393052-24-000062,0001393052-23-000051,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-24-000062
WDAY,2024-07-31,2024-08-29,2085000000,0.16691273507554993,0.053237410071942444,0001327811-24-000165,0001327811-23-000150,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-24-000165
ZS,2024-07-31,2024-09-13,592868000,0.3029894111286444,-0.04545699885977992,0001713683-24-000109,0001713683-23-000113,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001713683-24-000075,0001713683-24-000109
ADBE,2024-08-30,2024-09-26,5408000000,0.10593047034764824,0.3683431952662722,0000796343-24-000208,0000796343-23-000205,Revenues,direct_quarter,,0000796343-24-000208
DDOG,2024-09-30,2024-11-09,690016000,0.2602203325443442,0.02938772434262394,0001561550-24-000175,0001561550-23-000055,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001561550-24-000175
HUBS,2024-09-30,2024-11-07,669721000,0.20117046328895527,-0.01438061521140893,0000950170-24-122373,0000950170-23-061183,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0000950170-24-122373
NET,2024-09-30,2024-11-08,430082000,0.28152012943865223,-0.07160029947777401,0001477333-24-000085,0001477333-23-000064,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001477333-24-000085
NOW,2024-09-30,2024-10-25,2797000000,0.222465034965035,0.14944583482302468,0001373715-24-000344,0001373715-23-000419,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-24-000344
CRM,2024-10-31,2024-12-05,9444000000,0.08302752293577975,0.20044472681067343,0001108524-24-000034,0001108524-23-000048,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-24-000034
CRWD,2024-10-31,2024-11-28,1010178000,0.28519084901795644,-0.05516156558547108,0001535527-24-000026,0001535527-23-000026,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-24-000026
MDB,2024-10-31,2024-12-11,529375000,0.22275013974287305,-0.05265832349468713,0001441816-24-000260,0001441816-23-000248,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001441816-24-000260
SNOW,2024-10-31,2024-11-28,942094000,0.2832043673630058,-0.3879198890981155,0001640147-24-000250,0001640147-23-000260,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-24-000250
VEEV,2024-10-31,2024-12-10,699207000,0.1341465194929481,0.25936954292505654,0001393052-24-000075,0001393052-23-000066,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-24-000075
WDAY,2024-10-31,2024-12-06,2160000000,0.15775791603575118,0.0763888888888889,0001327811-24-000242,0001327811-23-000202,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-24-000242
ZS,2024-10-31,2024-12-06,627955000,0.2642464410321661,-0.04883630196431273,0001713683-24-000150,0001713683-23-000171,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001713683-24-000150
ADBE,2024-11-29,2025-01-14,5606000000,0.1105388272583201,0.34909026043524793,0000796343-25-000004,0000796343-24-000006,Revenues,annual_minus_9m,0000796343-24-000208,0000796343-25-000004
DDOG,2024-12-31,2025-02-21,737727000,0.25112906152643344,0.012730996696609993,0001561550-25-000025,0001561550-24-000009,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001561550-24-000175,0001561550-25-000025
HUBS,2024-12-31,2025-02-13,703178000,0.2083861044997981,-0.015360264399625699,0000950170-25-018873,0000950170-24-015277,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0000950170-24-122373,0000950170-25-018873
NET,2024-12-31,2025-02-21,459946000,0.26891106372060825,-0.07548494823305345,0001477333-25-000043,0001477333-24-000013,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001477333-24-000085,0001477333-25-000043
NOW,2024-12-31,2025-01-31,2957000000,0.2133771029954863,0.12647954007439974,0001373715-25-000010,0001373715-24-000030,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001373715-24-000344,0001373715-25-000010
CRM,2025-01-31,2025-03-06,9993000000,0.07602024335092072,0.18212748924246974,0001108524-25-000006,0001108524-24-000005,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001108524-24-000034,0001108524-25-000006
CRWD,2025-01-31,2025-03-11,1058538000,0.25221125352670826,-0.08058378631659893,0001535527-25-000009,0001535527-24-000007,RevenueFromContractWithCustomerIncludingAssessedTax,annual_minus_9m,0001535527-24-000026,0001535527-25-000009
MDB,2025-01-31,2025-03-22,548398000,0.19737031716018705,-0.033847679969657075,0001441816-25-000057,0001441816-24-000049,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001441816-24-000260,0001441816-25-000057
SNOW,2025-01-31,2025-03-22,986770000,0.2737463195382981,-0.39186233874155074,0001640147-25-000052,0001640147-24-000101,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001640147-24-000250,0001640147-25-000052
VEEV,2025-01-31,2025-03-25,720886000,0.14314212407511362,0.26137697222584433,0001393052-25-000022,0001393052-24-000013,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001393052-24-000075,0001393052-25-000022
WDAY,2025-01-31,2025-03-12,2211000000,0.15021638738413956,0.033921302578018994,0001327811-25-000056,0001327811-24-000044,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001327811-24-000242,0001327811-25-000056
ZS,2025-01-31,2025-03-11,647900000,0.23409758875731201,-0.06195400524772341,0001713683-25-000033,0001713683-24-000041,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001713683-25-000033
ADBE,2025-02-28,2025-03-27,5714000000,0.10266306445387885,0.3785439271963598,0000796343-25-000059,0000796343-24-000065,Revenues,direct_quarter,,0000796343-25-000059
DDOG,2025-03-31,2025-05-08,761553000,0.24588836373809198,-0.01630877955966295,0001561550-25-000123,0001561550-24-000051,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001561550-25-000123
HUBS,2025-03-31,2025-05-09,714137000,0.1566582552387863,-0.038480011538402296,0000950170-25-067055,0000950170-24-057772,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0000950170-25-067055
NET,2025-03-31,2025-05-09,479087000,0.2654106423103946,-0.1111426525871084,0001477333-25-000082,0001477333-24-000050,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001477333-25-000082
NOW,2025-03-31,2025-04-24,3088000000,0.18632347291586626,0.14604922279792745,0001373715-25-000126,0001373715-24-000169,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-25-000126
CRM,2025-04-30,2025-05-30,9829000000,0.07620716084528634,0.19757859395665886,0001108524-25-000030,0001108524-24-000009,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-25-000030
CRWD,2025-04-30,2025-06-05,1103434000,0.19803569024446377,-0.1129709615618152,0001535527-25-000019,0001535527-24-000013,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-25-000019
MDB,2025-04-30,2025-06-05,549014000,0.2185120327769159,-0.09754578207477405,0001441816-25-000118,0001441816-24-000111,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001441816-25-000118
SNOW,2025-04-30,2025-05-31,1042074000,0.2574667344025465,-0.42919888606759216,0001640147-25-000110,0001640147-24-000135,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-25-000110
VEEV,2025-04-30,2025-06-03,759043000,0.16713898007980377,0.30792985377640003,0001393052-25-000042,0001393052-24-000024,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-25-000042
WDAY,2025-04-30,2025-05-24,2240000000,0.12562814070351758,0.017410714285714286,0001327811-25-000107,0001327811-24-000093,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-25-000107
ZS,2025-04-30,2025-05-30,678034000,0.2256557743026495,-0.03747747163121613,0001713683-25-000079,0001713683-24-000075,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001713683-25-000079
ADBE,2025-05-30,2025-06-26,5873000000,0.10623469579958567,0.35910097054316364,0000796343-25-000073,0000796343-24-000150,Revenues,direct_quarter,,0000796343-25-000073
DDOG,2025-06-30,2025-08-09,826760000,0.2812442369889614,-0.04293870046930185,0001561550-25-000220,0001561550-24-000112,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001561550-25-000220
HUBS,2025-06-30,2025-08-07,760866000,0.19402099712819543,-0.03234998015419272,0000950170-25-104104,0000950170-24-092843,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0000950170-25-104104
NET,2025-06-30,2025-08-01,512316000,0.2776087542020369,-0.13129396700473928,0001477333-25-000137,0001477333-24-000070,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001477333-25-000137
NOW,2025-06-30,2025-07-25,3215000000,0.22382946326608288,0.11135303265940902,0001373715-25-000276,0001373715-24-000272,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-25-000276
CRM,2025-07-31,2025-09-05,10236000000,0.09769436997319025,0.2278233685033216,0001108524-25-000088,0001108524-24-000022,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-25-000088
CRWD,2025-07-31,2025-08-29,1168952000,0.21276684041034488,-0.09664981966753126,0001535527-25-000025,0001535527-24-000020,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-25-000025
MDB,2025-07-31,2025-08-28,591402000,0.23696060940078523,-0.11040544333634313,0001441816-25-000181,0001441816-24-000188,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001441816-25-000181
SNOW,2025-07-31,2025-09-06,1144969000,0.317839191642026,-0.29719232573108967,0001640147-25-000187,0001640147-24-000207,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-25-000187
VEEV,2025-07-31,2025-08-30,789081000,0.16696712862384477,0.2482736246342264,0001393052-25-000067,0001393052-24-000062,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-25-000067
WDAY,2025-07-31,2025-08-23,2348000000,0.1261390887290168,0.10562180579216354,0001327811-25-000184,0001327811-24-000165,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-25-000184
ZS,2025-07-31,2025-09-12,719226000,0.21313007279866691,-0.044828746457997906,0001713683-25-000158,0001713683-24-000109,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001713683-25-000079,0001713683-25-000158
ADBE,2025-08-29,2025-09-25,5988000000,0.10724852071005908,0.36289245156980626,0000796343-25-000107,0000796343-24-000208,Revenues,direct_quarter,,0000796343-25-000107
DDOG,2025-09-30,2025-11-08,885651000,0.2835224110745258,-0.006559017039443302,0001561550-25-000313,0001561550-24-000175,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001561550-25-000313
HUBS,2025-09-30,2025-11-06,809518000,0.20873916153144378,0.013877393708354849,0001193125-25-267056,0000950170-24-122373,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001193125-25-267056
NET,2025-09-30,2025-10-31,562027000,0.306790333006264,-0.0666516021472278,0001477333-25-000141,0001477333-24-000085,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001477333-25-000141
NOW,2025-09-30,2025-10-31,3407000000,0.2180908115838398,0.16788963897857354,0001373715-25-000309,0001373715-24-000344,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-25-000309
CRM,2025-10-31,2025-12-05,10259000000,0.08629817873782297,0.21327614777268739,0001108524-25-000238,0001108524-24-000034,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-25-000238
CRWD,2025-10-31,2025-12-04,1234244000,0.22180843376117876,-0.05626359131581762,0001535527-25-000033,0001535527-24-000026,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-25-000033
MDB,2025-10-31,2025-12-03,628309000,0.18688831168831177,-0.029323151506663123,0001628280-25-054768,0001441816-24-000260,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001628280-25-054768
SNOW,2025-10-31,2025-12-06,1212909000,0.28746069925081796,-0.27163868023075105,0001640147-25-000211,0001640147-24-000250,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-25-000211
VEEV,2025-10-31,2025-11-22,811236000,0.16022293827149903,0.2968963408921695,0001393052-25-000078,0001393052-24-000075,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-25-000078
WDAY,2025-10-31,2025-11-27,2432000000,0.125925925925926,0.10649671052631579,0001327811-25-000198,0001327811-24-000242,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-25-000198
ZS,2025-10-31,2025-11-26,788112000,0.2550453456059749,-0.046138112349513774,0001713683-25-000205,0001713683-24-000150,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001713683-25-000205
ADBE,2025-11-28,2026-01-16,6194000000,0.10488762040670707,0.36503067484662577,0000796343-26-000003,0000796343-25-000004,Revenues,annual_minus_9m,0000796343-25-000107,0000796343-26-000003
DDOG,2025-12-31,2026-02-19,953194000,0.2920687462977498,0.009815420575454734,0001628280-26-008819,0001561550-25-000025,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001561550-25-000313,0001628280-26-008819
HUBS,2025-12-31,2026-02-12,846746000,0.20417021010327407,0.05697340170487962,0001193125-26-046646,0000950170-25-018873,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001193125-25-267056,0001193125-26-046646
NET,2025-12-31,2026-02-27,614507000,0.33604162227739787,-0.08011951043682171,0001477333-26-000016,0001477333-25-000043,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001477333-25-000141,0001477333-26-000016
NOW,2025-12-31,2026-01-30,3568000000,0.20662833953331083,0.1241591928251121,0001373715-26-000007,0001373715-25-000010,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001373715-25-000309,0001373715-26-000007
CRM,2026-01-31,2026-03-03,11201000000,0.12088461923346339,0.16686010177662708,0001108524-26-000060,0001108524-25-000006,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001108524-25-000238,0001108524-26-000060
CRWD,2026-01-31,2026-03-06,1305375000,0.23318671601775276,0.010560949918605764,0001535527-26-000010,0001535527-25-000009,RevenueFromContractWithCustomerIncludingAssessedTax,annual_minus_9m,0001535527-25-000033,0001535527-26-000010
MDB,2026-01-31,2026-03-12,695072000,0.2674590352262407,0.00043736476221168454,0001628280-26-016799,0001441816-25-000057,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001628280-25-054768,0001628280-26-016799
SNOW,2026-01-31,2026-03-21,1283994000,0.30120899500390164,-0.24778854106794893,0001640147-26-000008,0001640147-25-000052,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001640147-25-000211,0001640147-26-000008
VEEV,2026-01-31,2026-03-21,835951000,0.1596160835416418,0.29412728736492927,0001393052-26-000014,0001393052-25-000022,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001393052-25-000078,0001393052-26-000014
WDAY,2026-01-31,2026-03-07,2532000000,0.1451831750339212,0.06872037914691943,0001327811-26-000014,0001327811-25-000056,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001327811-25-000198,0001327811-26-000014
ZS,2026-01-31,2026-02-27,815751000,0.25906930081802737,-0.06346667058943231,0001713683-26-000048,0001713683-25-000033,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001713683-26-000048
ADBE,2026-02-27,2026-03-26,6398000000,0.11970598529926502,0.3779306033135355,0000796343-26-000056,0000796343-25-000059,Revenues,direct_quarter,,0000796343-26-000056
DDOG,2026-03-31,2026-05-08,1006426000,0.32154426546806336,0.007280217323479322,0001628280-26-032328,0001561550-25-000123,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001628280-26-032328
HUBS,2026-03-31,2026-05-08,880995000,0.23364984589791593,0.03171754663760861,0001193125-26-212122,0000950170-25-067055,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001193125-26-212122
NET,2026-03-31,2026-05-09,639755000,0.335362888160188,-0.09690272057271924,0001477333-26-000038,0001477333-25-000082,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001477333-26-000038
NOW,2026-03-31,2026-04-24,3770000000,0.22085492227979264,0.13342175066312997,0001373715-26-000056,0001373715-25-000126,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-26-000056
CRM,2026-04-30,2026-05-29,11133000000,0.13266863363516124,0.21081469505075,0001108524-26-000127,0001108524-25-000030,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-26-000127
CRWD,2026-04-30,2026-06-05,1385629000,0.25574252741894843,-0.022083833407066395,0001535527-26-000025,0001535527-25-000019,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-26-000025
MDB,2026-04-30,2026-05-30,687616000,0.25245622151711977,-0.0360724590469099,0001628280-26-039150,0001441816-25-000118,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001628280-26-039150
SNOW,2026-04-30,2026-05-30,1390951000,0.3347910033260595,-0.23448273878806658,0001640147-26-000030,0001640147-25-000110,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-26-000030
VEEV,2026-04-30,2026-06-06,882948000,0.1632384463067309,0.3093183290522205,0001393052-26-000026,0001393052-25-000042,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-26-000026
WDAY,2026-04-30,2026-05-23,2542000000,0.13482142857142865,0.13296616837136113,0001327811-26-000026,0001327811-25-000107,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-26-000026
ZS,2026-04-30,2026-05-27,850475000,0.2543250043508143,-0.034851112613539494,0001713683-26-000096,0001713683-25-000079,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001713683-26-000096
ADBE,2026-05-29,2026-06-16,6618000000,0.12685169419376807,0.3381686310063463,0000796343-26-000112,0000796343-25-000073,Revenues,direct_quarter,,0000796343-26-000112
DDOG,2026-06-30,2026-08-07,1121454000,0.3564444336929702,0.004864220913207319,0001628280-26-054458,0001561550-25-000220,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001628280-26-054458
HUBS,2026-06-30,2026-08-06,911740000,0.19829247199901157,0.047512448724417046,0001193125-26-335232,0000950170-25-104104,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001193125-26-335232
NET,2026-06-30,2026-08-07,696061000,0.3586555953747297,-0.2955143299222338,0001477333-26-000054,0001477333-25-000137,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001477333-26-000054
NOW,2026-06-30,2026-07-24,3987000000,0.2401244167962675,0.040632054176072234,0001373715-26-000076,0001373715-25-000276,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001373715-26-000076
CRM,2026-07-31,2026-08-28,11345000000,0.1083431027745212,0.20546496253856325,0001108524-26-000190,0001108524-25-000088,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001108524-26-000190
CRWD,2026-07-31,2026-08-28,1470897000,0.2583040193267132,-0.022593016370282895,0001535527-26-000031,0001535527-25-000025,RevenueFromContractWithCustomerIncludingAssessedTax,direct_quarter,,0001535527-26-000031
MDB,2026-07-31,2026-09-02,771773000,0.30498882316935005,0.03679838501735614,0001628280-26-059830,0001441816-25-000181,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001628280-26-059830
SNOW,2026-07-31,2026-09-05,1546793000,0.3509474929015546,-0.17000788082180357,0001640147-26-000037,0001640147-25-000187,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001640147-26-000037
VEEV,2026-07-31,2026-08-28,927963000,0.17600474476004369,0.29636741982169545,0001393052-26-000036,0001393052-25-000067,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001393052-26-000036
WDAY,2026-07-31,2026-08-28,2649000000,0.12819420783645663,0.11815779539448848,0001327811-26-000044,0001327811-25-000184,RevenueFromContractWithCustomerExcludingAssessedTax,direct_quarter,,0001327811-26-000044
ZS,2026-07-31,2026-09-04,898185000,0.2488216499403526,-0.017248117036022647,0001713683-26-000157,0001713683-25-000158,RevenueFromContractWithCustomerExcludingAssessedTax,annual_minus_9m,0001713683-26-000096,0001713683-26-000157
