date,ticker,momentum,low_volatility,profitability,growth,fundamental_available_at,fundamental_period,hiring_growth,hiring_acceleration,momentum_z,low_volatility_z,profitability_z,growth_z,composite
2024-09-30,CRM,0.25073734706014594,-0.1059473428374808,0.0499575603249666,0.1128052894346243,2023-06-02,2023-04-30,-0.02664197179085348,-0.017606252462885053,0.2571547359124666,0.6741455032645957,0.685754523646684,-1.1938706648924116,0.1057960244828337
2024-09-30,CRWD,0.6565897400554415,-0.1828782733330897,-0.0280920615668948,0.4197042436566536,2023-06-02,2023-04-30,-0.02664197179085348,-0.017606252462885053,1.7201834192229444,-1.766661916888704,0.11800285684676179,1.0944067344313542,0.29148277340308903
2024-09-30,DDOG,0.2763201977193397,-0.15328670774692763,-0.0725949422271306,0.3269261493540478,2023-05-06,2023-03-31,-0.02664197179085348,-0.017606252462885053,0.36854142852625627,-0.9829661595818305,-0.20572176935647632,0.4026415347643987,-0.10437624141191298
2024-09-30,HUBS,0.013340116394352952,-0.1034216333689019,-0.0892448466967026,0.268001183016135,2023-05-04,2023-03-31,-0.02664197179085348,-0.017606252462885053,-0.7764631635076975,0.7625578135131549,-0.3268371672985218,-0.03671046325319796,-0.0943632451365656
2024-09-30,MDB,-0.15922621621192357,-0.1525865444642651,-0.1861274030628869,0.2901869699103512,2023-06-03,2023-04-30,-0.02664197179085348,-0.017606252462885053,-1.5278099661595206,-0.9584569853709743,-1.0315841158096741,0.1287095684472692,-0.8472853747232251
2024-09-30,NET,0.302982204897408,-0.16978114855407975,-0.1629085896441802,0.3676726352354513,2023-04-28,2023-03-31,-0.02664197179085348,-0.017606252462885053,0.4846267247886918,-1.5603530824090808,-0.8626848988749444,0.7064524844648842,-0.30798969300761225
2024-09-30,NOW,0.5296264516251878,-0.08703362555773247,0.0687022900763358,0.2171893147502903,2023-04-28,2023-03-31,-0.02664197179085348,-0.017606252462885053,1.4714265689209454,1.233495529795008,0.8221081830506853,-0.41557017642781824,0.7778650263347051
2024-09-30,SNOW,-0.25227466019305955,-0.11387961921661402,-0.4381629861497533,0.4764247545404396,2023-06-03,2023-04-30,-0.02664197179085348,-0.017606252462885053,-1.7101180816504384,0.3964766387598296,-1.8565993883362009,1.4508496111383364,-0.42984780502211833
2024-09-30,VEEV,0.06384863941024643,-0.09236915943003657,0.1169049541633021,0.0420172559205862,2023-06-03,2023-04-30,-0.02664197179085348,-0.017606252462885053,-0.5565511059150839,1.149449008661931,1.1727459211487552,-1.4919364437280729,0.06842684504188234
2024-09-30,WDAY,0.2249941585507811,-0.11969953216617,-0.0117555417286108,0.1740172041122023,2023-05-26,2023-04-30,-0.02664197179085348,-0.017606252462885053,0.14506993881183602,0.19275093090742854,0.23683861982773396,-0.7374668909495997,-0.0407018503506503
